cnpj;razao_social;nome_fantasia;data_abertura;tempo_de_mercado_anos;situacao_cadastral;natureza_juridica;matriz_filial;cnae_principal;cnaes_secundarios;rossi;endereco;bairro;municipio;uf;telefone_1;telefone_2;email;capital_social;porte;Faturamento Anual;opcaoSimples;opcaoMei;socios;outrosTelefones;outrosEmails
47353428000181;CINSE - CENTRO INTEGRADO DE SAUDE E ESPORTE LTDA;;29/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8630503 - Atividade médica ambulatorial restrita a consultas;8650002 - Atividades de profissionais da nutrição|8650004 - Atividades de fisioterapia|8690904 - Atividades de podologia|9313100 - Atividades de condicionamento físico;80240020;Avenida Silva Jardim, 2042, Conj 405 Andar 04 Cond Landmark Business Ce;?Gua Verde;Curitiba;PR;41 997352550;;clinicacinse@gmail.com;30000;ME;até R$360.000;Sim;Não;Francyne Ditzel Vieira|Ianara Roberta Stein;41 997352550;
47273044000159;FANTIN FISIOTERAPIA E PSICOMOTRICIDADE LTDA;RENATA FANTIN;25/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82720000;Estrada Guilherme Weigert, 2245, Apt 31 Andar 03 Cond Moradias Nascente Dobloco Moradias Nascente Do;Santa Candida;Curitiba;PR;41 996146056;;refantin91@hotmail.com;1000;ME;até R$360.000;Sim;Não;Renata Fantin;41 996146056;
47277549000191;JAISE CRISTINA CAVAZIN FISIOTERAPIA ESPECIALIZADA;JAISE CRISTINA CAVAZIN FISIOTERAPIA ESPECIALIZADA;25/07/2022;2;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;3250703 - Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda|9313100 - Atividades de condicionamento físico;80730300;Rua Gast?O C?Mara, 181, Apt 20 Cond Gastao Camara Ed;Bigorrilho;Curitiba;PR;41 999450034;;jcfisioespecializada@gmail.com;5000;ME;até R$360.000;Sim;Não;;41 999450034;
47251484000105;NEIDA WIERZYSKI & CIA LTDA;PILATES FOR YOU DEROSSO;22/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;9313100 - Atividades de condicionamento físico;8650004 - Atividades de fisioterapia;81720000;Rua Francisco Derosso, 1945;Xaxim;Curitiba;PR;41 996869828;;meucnpj@contabilizei.com.br;1000;ME;até R$360.000;Sim;Não;Neida Wierzyski|Bruna Licheski;41 996869828;
47252765000182;LNF FISIOPERFECT LTDA;LNF FISIOPERFECT LTDA;22/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80310150;Rua Irati, 441, Apt 212 Andar 01 Cond Merci Pere Res Bloco Torre 02;Santa Quit?Ria;Curitiba;PR;41 984958377;;luizgermanos@gmail.com;3000;ME;até R$360.000;Sim;Não;Leticia Nathaly Fabregat;41 984958377;
47215586000175;HEIM FISIOTERAPIA LTDA;HEIM FISIOTERAPIA;20/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;9313100 - Atividades de condicionamento físico;80240000;Avenida Sete De Setembro, 5426, Conj 1603 Andar 16 Cond Comercial Trade Towe;Batel;Curitiba;PR;41 988683038;;mariaaugusta.heim@gmail.com;5000;ME;até R$360.000;Sim;Não;Maria Augusta Nascimento Heim;41 988683038;
47222730000109;LEBBEN SAUDE INTEGRADA LTDA;LEBBEN SAUDE INTEGRADA;20/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;7020400 - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica|7119704 - Serviços de perícia técnica relacionados à segurança do trabalho|8650001 - Atividades de enfermagem|8690901 - Atividades de práticas integrativas e complementares em saúde humana;81020320;Rua Capitao Ernesto Dos Anjos Barbosa, 85, Casa 02 Cond Bau Art Ii Cj Res;Novo Mundo;Curitiba;PR;41 999999999;;lebben@gmail.com;5000;ME;até R$360.000;Sim;Não;Gissele Virginia Linzmeyer Tieppo|Emerson Luis Tieppo;41 987501766,41 999999999;
47226122000164;LAIANE FISIOTERAPIA LTDA;;20/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;80050370;Avenida Presidente Affonso Camargo, 2305, Apt 807 Cond Cidade Luz Ed;Cristo Rei;Curitiba;PR;47 997890120;;fernanda.valerio@assessoriaconfiar.com.br;1000;ME;até R$360.000;Sim;Não;Laiane De Oliveira Severino;47 997890120;
47158727000165;ROSEMERI THIMOTEO  LTDA;R. THIMOTEO ESTETICA AVANCADA;14/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;9602502 - Atividades de estética e outros serviços de cuidados com a beleza;8650004 - Atividades de fisioterapia;81270220;Rua Leandro Dacheux Do Nascimento J?Nior, 541, Apt 14 Andar 01 Bloco Atenas I Cd Xx Bl 03;Cidade Industrial;Curitiba;PR;41 999603752;;meiryestetica7@gmail.com;5000;ME;até R$360.000;Sim;Não;Rosemeri Thimoteo;41 999603752;
47129765000190;AUREA CLINIC E SPA LTDA;AUREA CLINIC & SPA;13/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;9602502 - Atividades de estética e outros serviços de cuidados com a beleza;8650004 - Atividades de fisioterapia|8690903 - Atividades de acupuntura;80030001;Avenida Joao Gualberto, 1818;Juveve;Curitiba;PR;41 996614332;;serdilcontabil@hotmail.com;10000;ME;até R$360.000;Sim;Não;Amanda Tabatha De Almeida Marques;41 992234332;
47102649000187;LUIS FERNANDO REQUIAO LTDA;CURITIBA MAIS FISIO;11/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8230001 - Serviços de organização de feiras, congressos, exposições e festas;80420130;Rua Francisco Rocha, 62, Conj 605 Andar 06 Cond Triumph Center Batel;Batel;Curitiba;PR;41 996202923;;nandorequiao@gmail.com;20000;ME;até R$360.000;Sim;Não;Luis Fernando Requiao;41 996202923;
47073919000179;SHALLON HOME CARE LTDA;SHALLON HOME CARE;08/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8690999 - Outras atividades de atenção à saúde humana não especificadas anteriormente|8712300 - Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;82820110;Rua Jos? De Oliveira Franco, 2286, Casa 06 Cond Maciel De Souza Cj R;Bairro Alto;Curitiba;PR;41 999000954;;paroenf@yahoo.com.br;20000;ME;até R$360.000;Sim;Não;Paulo Roberto Cunha;41 999000954;
47067658000184;THERAVITA PRODUTOS MEDICOS E ORTOPEDICOS LTDA;THERAVITA PRODUTOS MEDICOS E ORTOPEDICOS;07/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;4773300 - Comércio varejista de artigos médicos e ortopédicos;4619200 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado|4645101 - Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios|4763601 - Comércio varejista de brinquedos e artigos recreativos|4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|7729203 - Aluguel de material médico|8650004 - Atividades de fisioterapia|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80620200;Avenida Agua Verde, 463, Loja 03;Agua Verde;Curitiba;PR;41 36045279;;regularizacao@mccdinamica.com.br;30000;ME;até R$360.000;Sim;Não;Alexandre Martins Da Costa Filho;41 36045279;
47042001000162;ML FISIOTERAPIA INTEGRATIVA AVANCADA LTDA;FISIOTERAPIA AVANCADA;06/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8640299 - Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente;80240000;Avenida Sete De Setembro, 4884, Sala 404 Andar 04 Cond Batel Professional C;Batel;Curitiba;PR;41 992633705;;julio_vita@hotmail.com;1000;ME;até R$360.000;Sim;Não;Maria Leane Dos Santos Vita;41 992633705;
47049290000121;VICTOR LOPES RODRIGUES DE LIMA  LTDA;VICTOR LOPES PHYSIO;06/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;81070360;Rua Marcelino Iachinski, 401;Port?O;Curitiba;PR;41 996869828;;meucnpj@contabilizei.com.br;1000;ME;até R$360.000;Sim;Não;Victor Lopes Rodrigues De Lima;41 996869828;
47049332000124;SILVEIRA & FUCHS SERVICOS DE SAUDE LTDA;INSTITUTO MULTICLIN;06/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650003 - Atividades de psicologia e psicanálise;8630503 - Atividade médica ambulatorial restrita a consultas|8650002 - Atividades de profissionais da nutrição|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia;80610150;Rua Morretes, 544;Portao;Curitiba;PR;41 996869828;;meucnpj@contabilizei.com.br;2000;ME;até R$360.000;Sim;Não;Nadia Maria Da Silveira|Patricia Maria Da Silva Fuchs;41 996869828;
47051205000160;EXCELENCIA EM FISIOTERAPIA RESPIRATORIA LTDA;EXCELENCIA EM FISIOTERAPIA RESPIRATORIA;06/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;81030330;Rua Padre Manuel Da N?Brega, 101;Fanny;Curitiba;PR;41 999111090;;dr.carlosrpereira@gmail.com;1500;ME;até R$360.000;Sim;Não;Carlos Roberto Pereira;41 999111090;
47005986000156;SELF - CENTRO DE ATENDIMENTO ESPECIALIZADO EM TEA LTDA;SELF - CENTRO DE ATENDIMENTO ESPECIALIZADO EM TEA LTDA;04/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650003 - Atividades de psicologia e psicanálise;8599604 - Treinamento em desenvolvimento profissional e gerencial|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8690901 - Atividades de práticas integrativas e complementares em saúde humana;80810120;Rua Professora Rosa Saporski, 1052;Merc?S;Curitiba;PR;41 30923561;;rejansen@gmail.com;10000;ME;até R$360.000;Sim;Não;Renata Jansen Keinert Picheth;41 30923561;
46987419000180;A.M.E. SAUDE - ATENDIMENTO DOMICILIAR, MULTIPROFISSIONAL E EMERGENCIAS LTDA;A.M.E. SAUDE;01/07/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8712300 - Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio;7729203 - Aluguel de material médico|7739002 - Aluguel de equipamentos científicos, médicos e hospitalares, sem operador|8621601 - Uti móvel|8621602 - Serviços móveis de atendimento a urgências, exceto por uti móvel|8622400 - Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências|8630503 - Atividade médica ambulatorial restrita a consultas|8650001 - Atividades de enfermagem|8650004 - Atividades de fisioterapia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente|8660700 - Atividades de apoio à gestão de saúde;81670400;Rua Coronel Luiz Jose Dos Santos, 2794;Boqueirao;Curitiba;PR;41 30851096;;atendimento.contista@gmail.com;50000;ME;até R$360.000;Sim;Não;Brunno Mendes Bruggemann;41 30851096;
46996867000140;ADRIANA CARDOZO BITTENCOURT FISIOTERAPIA;REABILITA DOR;01/07/2022;2;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;80250205;Avenida Sete De Setembro, 4923, Sala 1202 Andar 12 Cond Sun Tower Bussines E;?Gua Verde;Curitiba;PR;41 999897314;;adricbittencourt@gmail.com;10000;ME;até R$360.000;Sim;Não;;41 999897314;
46972084000126;NEUROLIZ CLINICA PSICOLOGICA LTDA;NEUROLIZ PSICOLOGIA;30/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650003 - Atividades de psicologia e psicanálise;8550302 - Atividades de apoio à educação, exceto caixas escolares|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8650099 - Atividades de profissionais da área de saúde não especificadas anteriormente;80420080;Rua Emiliano Perneta, 390, Conj 1301 Andar 13 Cond New Concept Ed Bloco Ala Com;Centro;Curitiba;PR;41 996827256;;permitaseclinica@gmail.com;10000;ME;até R$360.000;Sim;Não;Edina Cordeiro Dos Santos;41 996827256;
46951735000100;L.R. SERVICOS DE FISIOTERAPIA LTDA;SARTORI QUADROS REABILITACAO AQUATICA;29/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80240040;Avenida Presidente Get?Lio Vargas, 3064;?Gua Verde;Curitiba;PR;41 997994086;41 997994086;meucnpj@contabilizei.com.br;1000;ME;até R$360.000;Sim;Não;Gabriel Gomes Da Silva|Guilherme Lesniovies Dos Santos;41 996869828,41 997994086,41 997994086;
46954753000137;MILENA CAMARGO SANTOS  LTDA;MILENA CAMARGO FISIOTERAPIA;29/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;82840270;Rua Henrique Correia, 41, Apt 22 Andar 2 Cond Roma Res;Bairro Alto;Curitiba;PR;41 996869828;;meucnpj@contabilizei.com.br;1000;ME;até R$360.000;Sim;Não;Milena Camargo Santos;41 996869828;
46907433000126;ADRIELLY KIZEMA FISIOTERAPIA LTDA;;24/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;80035050;Rua Dos Funcion?Rios, 961;Cabral;Curitiba;PR;41 999413422;;fernanda.valerio@assessoriaconfiar.com.br;1000;ME;até R$360.000;Sim;Não;Adrielly Kizema;41 999413422;
46883440000135;TERAPIA DA MAO CURITIBA LTDA;;23/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650005 - Atividades de terapia ocupacional;8650004 - Atividades de fisioterapia;82200010;Rua Deputado Fernando Ferrari, 216;S?O Louren?O;Curitiba;PR;41 996798566;;brucaires@gmail.com;5000;ME;até R$360.000;Sim;Não;Bruna Zelleroff Caires De Souza;41 996798566;
46887620000195;CLINICA DE FISIOTERAPIA MARTELLI LTDA;FISIOTERAPIA MARTELLI;23/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80320210;Rua Guararapes, 1407, Apt 801 Andar 09 Bloco Antares Ed Res;Vila Izabel;Curitiba;PR;41 991983872;;oswaldo@mafocontabilidade.com;3000;ME;até R$360.000;Sim;Não;Jackson Felipe Chiavini Martelli;41 991983872;
46889110000157;LETICIA DE ARAUJO COSTA FISIOTERAPIA LTDA;;23/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;81925060;Rua Tijucas Do Sul, 1470, Apt 24 Andar 02 Cond Flor De Lis Res Bloco Bl D;S?Tio Cercado;Curitiba;PR;41 991911743;;fernanda.valerio@assessoriaconfiar.com.br;1000;ME;até R$360.000;Sim;Não;Leticia De Araujo Costa;41 991911743;
46892082000127;STUDIO DE SAUDE E BELEZA VEMSER LTDA;VEMSER;23/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;9602502 - Atividades de estética e outros serviços de cuidados com a beleza;8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|9602501 - Cabeleireiros, manicure e pedicure;81030250;Rua Leonel Fran?A, 628, Casa 02 Cond Leonel Fraca Ii Cj Rbloco Leonel Franca Ii Cj;Fanny;Curitiba;PR;41 35691315;;rosemaraamor@gmail.com;1000;ME;até R$360.000;Sim;Não;Rosemara De Lima Luz;41 35691315;
46892094000151;NICOLE FISIOTERAPIA LTDA;;23/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;81270530;Rua Osvaldo Tosato, 117, Casa 11 Cond Vovo Didi Cd Res;Campo Comprido;Curitiba;PR;41 999880890;;nicolemolinarip@outlook.com;1000;ME;até R$360.000;Sim;Não;Nicole Ferreira Molinari Pinto;41 999880890;
46874856000197;LARIANE ONO SERVICOS DE FISIOTERAPIA SS LTDA;LARIANE ONO SERVICOS DE FISIOTERAPIA;21/06/2022;2;Ativa;Sociedade Simples Limitada;Matriz;8650004 - Atividades de fisioterapia;;80030220;Rua Amancio Moro, 201, Apt 23 Andar 02 Cond Gloria Ed;Alto Da Gloria;Curitiba;PR;41 35860543;;societario@onecarecontabil.com.br;2500;ME;até R$360.000;Sim;Não;Lariane Mortean Ono|Izaura Aparecida Mortean Ono;41 35860543;
46773521000182;J C ROCHA FISIOTERAPIA;;14/06/2022;2;Ativa;Empresário (Individual);Matriz;8650004 - Atividades de fisioterapia;;82560010;Rua Francisco Prestes Maia, 86, Casa 01 Cond Sao Francisco Cj Res;Boa Vista;Curitiba;PR;41 997440815;;lucas.eyng@hotmail.com;5000;ME;até R$360.000;Sim;Não;;41 997440815;
46717158000188;LOSS FISIOTERAPIA LTDA;;08/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;81280440;Rua Afonso Piotto, 99, Apt 206 Andar 01 Cond Anoara Ed Bloco Bl 08;Cidade Industrial;Curitiba;PR;41 991916333;;fisioflaviana@gmail.com;1000;ME;até R$360.000;Sim;Não;Flaviana Davet Malhadas Loss;41 991916333;
46693951000194;CARLA CAROLINA RIBEIRO ALMEIDA FISIOTERAPIA LTDA;;07/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;82720350;Rua Padre Paulo Canelles, 349, Apt 402 Andar Ss Cond Recanto Dos Passarosbloco Bl 04;Santa C?Ndida;Curitiba;PR;41 997170105;;fernanda.valerio@assessoriaconfiar.com.br;1000;ME;até R$360.000;Sim;Não;Carla Carolina Ribeiro Almeida;41 997170105;
27943801000228;DOM CLINICA TERAPEUTICA LTDA;;06/06/2022;2;Ativa;Sociedade Empresária Limitada;Filial;8650003 - Atividades de psicologia e psicanálise;8591100 - Ensino de esportes|8599604 - Treinamento em desenvolvimento profissional e gerencial|8630503 - Atividade médica ambulatorial restrita a consultas|8630599 - Atividades de atenção ambulatorial não especificadas anteriormente|8650002 - Atividades de profissionais da nutrição|8650004 - Atividades de fisioterapia|8650005 - Atividades de terapia ocupacional|8650006 - Atividades de fonoaudiologia|8660700 - Atividades de apoio à gestão de saúde|8690901 - Atividades de práticas integrativas e complementares em saúde humana|8712300 - Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio|8720499 - Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;80430232;Rua Desembargador Motta, 3574;Merces;Curitiba;PR;41 30186638;;dom@clinicadom.com;100000;ME;até R$360.000;Sim;Não;Leodete Dal Piva Giachini;;
46640208000176;JOHANSSON E BONETTI FISIOTERAPEUTAS ASSOCIADOS LTDA;VERTEBRALI FISIOTERAPIA E REABILITACAO;02/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;81650000;Avenida Marechal Floriano Peixoto, 7401, Sala 09 Andar 01 Cond Alcobaca Cd;Boqueir?O;Curitiba;PR;41 999754616;;contato@contabilidadekaminski.com.br;30000;ME;até R$360.000;Sim;Não;Danieli Rita Bonetti Da Silva Johansson|Eduardo Andre Johansson;41 999754616;
46617328000152;RABBERS VASCONCELOS E TIMERMANN LTDA;MAOS DE FISIO;01/06/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial;81510610;Rua Mario Brandalise, 40, Apt 205 Andar 01 Cond Village Florence;Guabirotuba;Curitiba;PR;41 988134326;;contato@lnogar.com.br;1000;ME;até R$360.000;Sim;Não;Paola Kloss Timermann|Jennifer Cristina Rabbers Vasconcelos;41 988134326;
46600546000184;LUMINUS SAUDE LTDA;;31/05/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8690901 - Atividades de práticas integrativas e complementares em saúde humana;82560040;Rua Lodovico Geronazzo, 492;Boa Vista;Curitiba;PR;41 987606996;;isabela.leonardo@hotmail.com;10000;ME;até R$360.000;Sim;Não;Isabela Da Silva Leonardo;41 987606996;
46583872000120;ISABELLE C COLLINI  LTDA;;30/05/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;;80710660;Rua Fernando Simas, 838, Apt 404 Andar 04 Cond Champagnat Windows Rbloco Champagnat Windows R;Merc?S;Curitiba;PR;41 999776102;;belle.collini@gmail.com;1000;ME;até R$360.000;Sim;Não;Isabelle Correa Collini;41 999776102;
46588931000153;ORGANIC-SERVICOS DE SAUDE, BELEZA E ADMINSTRATIVOS ASSOCIADOS LTDA;;30/05/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;4772500 - Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal|8211300 - Serviços combinados de escritório e apoio administrativo|9602502 - Atividades de estética e outros serviços de cuidados com a beleza;82510060;Rua Mexico, 275;Bacacheri;Curitiba;PR;41 998927004;;mariah.pinturcatto@gmail.com;5000;ME;até R$360.000;Sim;Não;Maria Helena Pin Turcatto;41 998927004;
46528671000120;NEUROADAPT FISIOTERAPIA ESPECIALIZADA LTDA;;25/05/2022;2;Ativa;Sociedade Empresária Limitada;Matriz;8650004 - Atividades de fisioterapia;8599604 - Treinamento em desenvolvimento profissional e gerencial|8630503 - Atividade médica ambulatorial restrita a consultas|8650001 - Atividades de enfermagem|8650002 - Atividades de profissionais da nutrição|8650003 - Atividades de psicologia e psicanálise|8650005 - Atividades de terapia ocupacional|8690901 - Atividades de práticas integrativas e complementares em saúde humana;80420011;Avenida Vicente Machado, 1746;Batel;Curitiba;PR;41 999727403;;fernanda.valerio@assessoriaconfiar.com.br;100000;ME;até R$360.000;Sim;Não;Gabriela Foz Moraes|Eduarda Campanini Alvares|Fernando Cezar Mazeto;43 991551575,41 999727403;
